,name,norad_id,mjd_t,jd_t,x_j2000_tle,y_j2000_tle,z_j2000_tle,x_j2000_ilrs_Akima,y_j2000_ilrs_Akima,z_j2000_ilrs_Akima
732,glonass-105,32276,59229.6814240627,2459230.1814240627,3413.816657405626,11993.661202541254,22259.224168424524,3409.470108244469,11993.423365445697,22259.534154902456
733,glonass-105,32276,59230.2842239351,2459230.784223935,-23966.534222282156,-8555.136082622786,2063.3731589051868,-23967.947793217107,-8555.871226465597,2060.1787111307804
734,glonass-105,32276,59230.814499861095,2459231.314499861,-15164.461860739208,-13437.202026610068,-15508.370921603237,-15165.004759550999,-13437.603667617255,-15509.55112130922
735,glonass-105,32276,59230.814499861095,2459231.314499861,-15164.461860739208,-13437.202026610068,-15508.370921603237,-15165.004759550999,-13437.603667617255,-15509.55112130922
736,glonass-105,32276,59231.55347989593,2459232.053479896,5003.8679324286195,12369.700023173411,21745.067257644878,4999.711885431484,12368.598269876598,21746.062363724406
737,glonass-105,32276,59231.70734760398,2459232.207347604,-23120.55866119747,-10477.32944561088,-2713.91272846059,-23122.455243934193,-10476.754646643927,-2712.841593727348
738,glonass-105,32276,59232.04346804414,2459232.543468044,-1616.6810393010715,10446.247345583848,23227.065297108857,-1617.3420226049632,10445.053197401556,23227.221044699916
739,glonass-105,32276,59232.04346804414,2459232.543468044,-1616.6810393010715,10446.247345583848,23227.065297108857,-1617.3420226049632,10445.053197401556,23227.221044699916
740,glonass-105,32276,59232.708126110956,2459233.208126111,-10704.787219167025,-13292.817551622189,-18959.123943681134,-10707.51288959495,-13293.398778538332,-18958.512665282502
741,glonass-105,32276,59233.17955927085,2459233.679559271,-10078.491974152086,-13224.507546048422,-19345.22108226497,-10078.916315597085,-13225.019316832071,-19346.20552505492
742,glonass-105,32276,59233.28397342609,2459233.783973426,19748.096441624228,136.12212652612072,-16105.181825331656,19747.76084473478,133.27117662833908,-16104.430900070989
743,glonass-105,32276,59233.60136319464,2459234.1013631946,-21062.751425166993,-12087.501674474132,-7857.764508553697,-21065.47407823989,-12087.203955952216,-7856.366575220761
744,glonass-105,32276,59234.28095663199,2459234.780956632,23616.98747098993,9570.135234613295,485.6327527645416,23615.73181460225,9568.89660805086,486.4653363503707
745,glonass-105,32276,59234.28095663199,2459234.780956632,23616.98747098993,9570.135234613295,485.6327527645416,23615.73181460225,9568.89660805086,486.4653363503707
746,glonass-105,32276,59234.59238583315,2459235.092385833,-8594.509980588353,-13022.73669068271,-20178.041269490703,-8598.04494904672,-13023.634167047005,-20177.269697328564
747,glonass-105,32276,59235.36905999994,2459235.86906,-13807.650974573793,4559.128043996905,20984.010179864596,-13812.280717178872,4557.258176932911,20982.57761557661
748,glonass-105,32276,59235.42641789373,2459235.9264178937,-23607.74286617553,-5484.494996521378,8034.839142033836,-23609.5927351753,-5484.8851440548915,8033.896219580766
749,glonass-105,32276,59235.42641789373,2459235.9264178937,-23607.74286617553,-5484.494996521378,8034.839142033836,-23609.5927351753,-5484.8851440548915,8033.896219580766
750,glonass-105,32276,59236.36567628477,2459236.865676285,-23654.98403177376,-5592.185030400947,7818.581610301996,-23657.44140472469,-5594.214308304144,7814.8430486568695
751,glonass-105,32276,59236.897996099666,2459237.3979960997,-19001.372864425866,-12826.943027629428,-11213.086015107372,-19001.15603477831,-12827.978461121242,-11216.017283518202
752,glonass-105,32276,59236.897996099666,2459237.3979960997,-19001.372864425866,-12826.943027629428,-11213.086015107372,-19001.15603477831,-12827.978461121242,-11216.017283518202
753,glonass-105,32276,59237.26487657428,2459237.7648765743,-18265.281075903495,1297.960270851648,17793.451204398974,-18269.6679591391,1293.8106312642797,17791.094394245243
754,glonass-105,32276,59237.71215018537,2459238.2121501854,-12942.996510979043,5115.404716756918,21401.958737511206,-12948.697232700646,5112.76274527847,21400.217513365667
755,glonass-105,32276,59238.312474745326,2459238.8124747453,-17615.2832670807,-13113.677253888902,-12997.756755980918,-17616.104808191165,-13114.328821012094,-12998.79471205542
756,glonass-105,32276,59238.312474745326,2459238.8124747453,-17615.2832670807,-13113.677253888902,-12997.756755980918,-17616.104808191165,-13114.328821012094,-12998.79471205542
757,glonass-105,32276,59238.78499710653,2459239.2849971065,-16886.80068523924,-13218.317876174886,-13830.004484533756,-16886.770802191546,-13219.177817306247,-13832.325954905538
758,glonass-105,32276,59239.51946879644,2459240.0194687964,8586.062003159763,12993.159841641998,20202.779163805262,8582.614663084325,12992.195713001216,20203.72585683212
759,glonass-105,32276,59239.67313273158,2459240.1731327316,-23901.013182684383,-8929.775095474408,910.7938577147595,-23902.958474808733,-8930.679676895561,905.2013727664117
760,glonass-105,32276,59239.67313273158,2459240.1731327316,-23901.013182684383,-8929.775095474408,910.7938577147595,-23902.958474808733,-8930.679676895561,905.2013727664117
761,glonass-105,32276,59240.55527130794,2459241.055271308,-19382.336921320726,336.61253730683137,16618.334173857224,-19386.948069059283,335.02256949336066,16614.845186582133
762,glonass-105,32276,59240.621828217525,2459241.1218282175,-23298.244393718338,-10189.526871437696,-2261.072263407159,-23300.033225396688,-10189.898366256079,-2259.339863317909
763,glonass-105,32276,59241.145214919,2459241.645214919,-13437.713087573406,-13381.643733748373,-17067.192829315252,-13439.388750670567,-13382.255486536682,-17067.136626313582
764,glonass-105,32276,59241.4375136341,2459241.937513634,-4385.790903380733,9396.456152111607,23320.412419016477,-4390.546027712678,9394.692722888642,23319.90640624797
765,glonass-105,32276,59241.62503164355,2459242.1250316435,-10494.570219082058,-13211.133595044861,-19132.91885290442,-10495.382529810138,-13211.682271040805,-19133.468766629856
766,glonass-105,32276,59242.40167474514,2459242.901674745,-12087.816013607131,5652.240343338683,21763.45646242465,-12091.456788348416,5650.8298538830795,21762.418020923928
767,glonass-105,32276,59242.40167474514,2459242.901674745,-12087.816013607131,5652.240343338683,21763.45646242465,-12091.456788348416,5650.8298538830795,21762.418020923928
768,glonass-105,32276,59242.49424518505,2459242.994245185,-23639.216101363003,-9607.670717880404,-825.1375571921119,-23640.689688432853,-9608.895703560336,-824.9554718938492
769,glonass-105,32276,59243.447302569635,2459243.9473025696,-22309.287064492768,-11211.353368296637,-5314.277105271582,-22310.579344669706,-11211.883777888193,-5314.892675718132
770,glonass-105,32276,59243.447302569635,2459243.9473025696,-22309.287064492768,-11211.353368296637,-5314.277105271582,-22310.579344669706,-11211.883777888193,-5314.892675718132
771,glonass-105,32276,59244.45189105347,2459244.9518910535,-7129.198069546839,-12727.24991269434,-20922.039675475484,-7129.366752943127,-12727.792269637208,-20923.17536762121
772,glonass-105,32276,59245.8103128355,2459246.3103128355,-19756.835196095577,-12517.31342568762,-10217.515905417875,-19759.271059227805,-12517.358876783854,-10216.276005218675
773,glonass-105,32276,59245.8103128355,2459246.3103128355,-19756.835196095577,-12517.31342568762,-10217.515905417875,-19759.271059227805,-12517.358876783854,-10216.276005218675
774,glonass-105,32276,59246.48387576407,2459246.983875764,23551.122226085365,9671.516926108505,1167.7219285681629,23550.427570263986,9670.999699480115,1164.0548853337268
775,glonass-105,32276,59247.44845961826,2459247.9484596183,20455.010101766744,12216.597385166026,9067.382777274932,20453.86819376305,12215.862477212784,9067.467292666955
776,glonass-105,32276,59247.44845961826,2459247.9484596183,20455.010101766744,12216.597385166026,9067.382777274932,20453.86819376305,12215.862477212784,9067.467292666955
777,glonass-105,32276,59247.7030970254,2459248.2030970254,-16449.726905694482,-13189.117610915138,-14374.197193157273,-16452.068579327453,-13189.560981199586,-14373.961397728242
778,glonass-105,32276,59248.35643936321,2459248.856439363,23812.3670071407,9078.609079046058,-230.65130248424663,23811.529555140714,9077.791447481834,-234.0730278871677
779,glonass-105,32276,59248.59288109932,2459249.0928810993,-23773.414936745157,-9305.365555653365,-285.76067656793657,-23775.069210676793,-9304.62617418112,-285.81655438830927
780,glonass-105,32276,59248.59288109932,2459249.0928810993,-23773.414936745157,-9305.365555653365,-285.76067656793657,-23775.069210676793,-9304.62617418112,-285.81655438830927
781,glonass-105,32276,59249.441347303335,2459249.9413473033,-12283.263978848225,5571.651251423691,21674.902168817116,-12285.098092105247,5570.560018407247,21674.566889772846
782,glonass-105,32276,59249.764626597054,2459250.264626597,23800.366822727272,9112.39384626513,-103.68826287511376,23799.938290957358,9110.700461064964,-107.5673589095815
783,glonass-105,32276,59249.764626597054,2459250.264626597,23800.366822727272,9112.39384626513,-103.68826287511376,23799.938290957358,9110.700461064964,-107.5673589095815
784,glonass-105,32276,59250.42350712977,2459250.92350713,-21685.374673952123,-2001.8865157939317,13332.877320364438,-21685.568773551655,-1999.7411971280048,13334.739104438979
785,glonass-105,32276,59250.70198115753,2459251.2019811575,23858.41509300748,8946.872654523893,-467.85605014293947,23858.049829135332,8944.991000235857,-471.43018885190185
786,glonass-105,32276,59251.00746244192,2459251.507462442,-11359.606169500295,-13216.35546680529,-18630.966381794005,-11365.554316831232,-13217.136214400798,-18628.89791398456
787,glonass-105,32276,59251.29153932864,2459251.7915393286,-4200.7317550886755,9469.823446423112,23324.31822247808,-4199.711368146172,9469.70602095741,23323.812210103326
788,glonass-105,32276,59251.63931357628,2459252.1393135763,23911.284409975637,8775.970049109757,-838.4430927048612,23911.050961443652,8774.09831107806,-841.5631956588294
789,glonass-105,32276,59252.11519796308,2459252.615197963,23568.38851790782,9619.982858677782,1231.2004729387802,23568.141695143026,9618.044855982827,1226.8161462885007
790,glonass-105,32276,59252.42197560193,2459252.921975602,-9409.438940649277,-13018.784442385846,-19816.22203396171,-9413.724379455763,-13019.637714495648,-19815.56091474345
791,glonass-105,32276,59252.576688183006,2459253.076688183,23956.686885135052,8608.422906185971,-1195.5618651608115,23956.45983000538,8606.662922738447,-1197.7647651516786
792,glonass-105,32276,59253.11805364583,2459253.618053646,11589.425835107337,13213.048693748196,18481.414069500053,11589.495173096286,13212.277994420001,18480.66687879261
793,glonass-105,32276,59253.19761687517,2459253.697616875,-12876.54073357038,5243.089789325734,21411.435462693204,-12875.573744879097,5243.481342946571,21411.618028442015
794,glonass-105,32276,59253.65209634276,2459254.1520963428,-8616.238718165814,7540.319966119468,22813.35405841077,-8615.58650639233,7540.630205858128,22813.537432078017
795,glonass-105,32276,59254.31703266222,2459254.817032662,-3844.551230187454,-11996.832573553496,-22173.76806485064,-3846.0845942461606,-11998.04738964015,-22173.883660351126
796,glonass-105,32276,59254.31703266222,2459254.817032662,-3844.551230187454,-11996.832573553496,-22173.76806485064,-3846.0845942461606,-11998.04738964015,-22173.883660351126
797,glonass-105,32276,59254.71957101859,2459255.2195710186,-20970.934893889593,-11946.942881704848,-8309.904544217434,-20972.712243015143,-11946.839357127297,-8309.527257928981
798,glonass-105,32276,59255.537712175865,2459256.037712176,-11134.900295018948,6250.291004501094,22104.721728772987,-11133.57134519702,6250.965175869788,22105.19031490269
799,glonass-105,32276,59255.537712175865,2459256.037712176,-11134.900295018948,6250.291004501094,22104.721728772987,-11133.57134519702,6250.965175869788,22105.19031490269
800,glonass-105,32276,59255.73535820609,2459256.235358206,-463.19261854825515,-11075.759286766575,-22963.13976325832,-466.3026844777656,-11077.787746277843,-22963.37494410194
801,glonass-105,32276,59256.39636946749,2459256.8963694675,13406.380652870823,13250.773634668192,17176.207459997393,13406.54325517038,13249.639781150634,17175.01814330816
802,glonass-105,32276,59256.67724057892,2459257.177240579,617.175541382366,-10735.632316747935,-23119.30590863088,612.0523286071978,-10737.210749704122,-23119.684440326244
803,glonass-105,32276,59256.67724057892,2459257.177240579,617.175541382366,-10735.632316747935,-23119.30590863088,612.0523286071978,-10737.210749704122,-23119.684440326244
804,glonass-105,32276,59257.40291026607,2459257.902910266,-7609.851204224554,8023.995179691936,23004.595029297983,-7608.657620290208,8024.0943984780515,23004.66793778424
805,glonass-105,32276,59258.26762608811,2459258.767626088,14931.438759496006,13203.999174409759,15903.760010666998,14933.23308906384,13202.680208337626,15901.314709586264
806,glonass-105,32276,59258.44509373838,2459258.9450937384,-23935.89837134144,-8878.17440757979,409.30623839303763,-23937.724186357962,-8877.506344266234,406.88729401519754
807,glonass-105,32276,59259.28253263887,2459259.782532639,-8387.49647556627,7663.031332023981,22857.58430378893,-8390.191096889017,7661.190525421694,22856.642954748742
808,glonass-105,32276,59259.28253263887,2459259.782532639,-8387.49647556627,7663.031332023981,22857.58430378893,-8390.191096889017,7661.190525421694,22856.642954748742
809,glonass-105,32276,59259.78347533569,2459260.2834753357,-16958.02336520047,2554.673258168969,18915.877792550018,-16960.83222631345,2552.0661403398594,18913.896296705178
810,glonass-105,32276,59260.14750990737,2459260.6475099074,14214.900605090355,13212.897406824915,16541.549353740094,14212.919028098158,13211.700239422193,16542.13762096589
811,glonass-105,32276,59260.71014343761,2459261.2101434376,-14026.486485677537,4578.74367482043,20834.727264884896,-14029.800179992078,4576.301354276485,20832.940454606865
812,glonass-105,32276,59260.71014343761,2459261.2101434376,-14026.486485677537,4578.74367482043,20834.727264884896,-14029.800179992078,4576.301354276485,20832.940454606865
813,glonass-105,32276,59261.20028203726,2459261.7002820373,-18904.88850014631,988.4356900478466,17135.024232637286,-18907.905568599126,986.2746735666494,17132.340791926195
814,glonass-105,32276,59261.73498001136,2459262.2349800114,-23678.906857732232,-9477.65480758439,-1168.0223878519337,-23680.169605987478,-9478.269210228322,-1167.3308909729096
815,glonass-105,32276,59262.28690012731,2459262.7869001273,-6291.155973313833,-12477.589063184316,-21337.356604170684,-6292.456148558139,-12477.970325423352,-21338.639067258337
816,glonass-105,32276,59262.759618449025,2459263.259618449,-5208.992822045808,-12262.019680161071,-21748.49258913655,-5210.669433489435,-12262.429527266224,-21749.219613467187
